IDFolio,IDPersona,IDViaje,Motorizado
101309,3,2,1
101309,3,3,1
101309,3,4,1
101889,1,1,1
101889,1,2,1
101889,1,3,1
101889,1,4,1
101913,1,1,1
101913,1,2,1
101914,1,1,1
101914,1,2,1
101914,2,1,1
101914,2,2,1
101914,3,1,1
101914,3,2,1
101919,1,1,0
101919,1,2,0
101919,2,1,0
101919,2,2,0
101945,1,1,1
101945,1,2,1
101945,2,1,1
101945,2,2,1
101979,2,1,0
101979,2,2,0
101979,3,1,1
101979,3,2,1
101979,4,1,1
101979,4,2,1
101979,5,1,1
101979,5,2,1
101979,6,1,1
101979,6,2,1
101979,7,1,1
101979,7,2,1
102006,1,1,1
102006,1,2,1
102193,1,1,0
102193,1,2,0
102193,1,3,0
102193,1,4,0
102362,1,1,1
102362,1,2,1
102362,1,3,1
102362,1,4,1
102362,2,1,1
102362,2,2,1
102362,2,3,1
102362,2,4,1
102368,1,1,1
102368,1,2,1
102368,1,3,1
102368,1,4,1
102368,3,1,1
102368,3,2,1
102368,4,1,1
102368,4,2,1
102368,5,1,1
102368,5,2,1
102370,1,1,1
102370,1,2,1
102370,2,1,1
102370,2,2,1
102370,4,1,0
102370,4,2,0
102370,5,1,0
102370,5,2,0
102370,6,1,0
102370,6,2,0
102399,1,1,0
102399,1,2,0
102399,1,3,1
102399,1,4,1
102399,1,5,0
102399,1,6,0
102399,2,1,1
102399,2,2,1
102399,3,1,1
102399,3,2,1
102399,4,1,1
102399,4,2,0
102399,5,1,1
102399,5,2,0
102399,6,1,0
102399,6,2,0
102453,1,1,0
102453,1,2,0
102453,10,1,1
102453,10,2,1
102453,2,1,1
102453,2,2,1
102453,2,3,1
102453,2,4,1
102453,3,1,0
102453,3,2,0
102453,4,1,0
102453,4,2,0
102453,4,3,0
102453,4,4,0
102453,5,1,1
102453,5,2,1
102453,6,1,0
102453,6,2,0
102453,7,1,0
102453,7,2,0
102453,8,1,0
102453,8,2,0
102453,9,1,1
102453,9,2,1
102471,1,1,1
102471,1,2,1
102471,2,1,0
102471,2,2,0
102471,3,1,1
102471,3,2,1
102471,3,3,1
102471,3,4,1
102471,3,5,0
102471,3,6,0
102471,3,7,0
102471,3,8,0
102471,5,1,1
102471,5,2,1
102471,6,1,0
102471,6,2,0
102561,1,1,1
102561,1,2,1
102561,2,1,0
102561,2,2,0
102561,3,1,0
102561,3,2,0
102561,4,1,0
102561,4,2,0
102561,5,1,0
102561,5,2,0
102639,2,1,1
102639,2,2,1
102639,2,3,1
102639,3,1,1
102639,3,2,1
102639,3,3,1
102639,4,1,1
102639,4,2,1
102639,4,3,1
102735,1,1,1
102735,1,2,1
102735,2,1,0
102735,2,2,1
102737,1,1,0
102737,1,2,0
102737,2,1,0
102737,2,2,0
102737,2,3,0
102737,2,4,0
102737,3,1,1
102737,3,2,1
102871,1,1,0
102871,1,2,0
102871,2,1,0
102871,2,2,1
102871,2,3,0
102871,2,4,1
102871,3,1,0
102871,3,2,1
102871,4,1,0
102871,4,2,1
102877,1,1,1
102877,1,2,1
102877,2,1,1
102877,2,2,1
102877,4,1,1
102877,4,2,1
102877,5,1,1
102877,5,2,1
102877,6,1,1
102877,6,2,1
102877,7,1,1
102877,7,2,1
102910,1,1,1
102910,1,2,1
102910,2,1,1
102910,2,2,1
102910,3,1,1
102910,3,2,1
102910,4,1,1
102910,4,2,1
102924,1,1,1
102924,1,2,1
102924,2,1,0
102924,2,2,0
102924,3,1,1
102924,3,2,1
102924,4,1,1
102924,4,2,1
102924,5,1,1
102924,5,2,0
102925,1,1,0
102925,1,2,0
102925,3,1,0
102925,3,2,0
102925,4,1,0
102925,4,2,0
102925,5,1,1
102925,5,2,1
102925,6,1,0
102925,6,2,0
102925,7,1,0
102925,7,2,0
102925,8,1,1
102925,8,2,1
102925,9,1,1
102925,9,2,1
102926,2,1,1
102926,2,2,1
102926,3,1,0
102926,3,2,0
102926,3,3,0
102926,3,4,0
102926,3,5,0
102926,3,6,0
102926,4,1,1
102926,4,2,1
102926,5,1,1
102926,5,2,1
102926,6,1,0
102926,6,2,0
102926,7,1,0
102926,7,2,0
102930,1,1,1
102930,1,2,1
102930,2,1,1
102930,2,2,1
102935,1,1,0
102935,1,2,0
102935,2,1,0
102935,2,2,0
102935,2,3,0
102935,2,4,0
102935,3,1,0
102935,3,2,0
102935,4,1,0
102935,4,2,0
102935,4,3,0
102935,4,4,0
102935,5,1,0
102935,5,2,0
102935,5,3,0
102935,5,4,0
102936,1,1,1
102936,1,2,1
102936,3,1,1
102936,3,2,1
102936,4,1,0
102936,4,2,0
102936,5,1,0
102936,5,2,0
102936,6,1,1
102936,6,2,1
102937,1,1,0
102937,1,2,0
102937,2,1,0
102937,2,2,0
102947,1,1,0
102947,1,2,1
102947,2,1,1
102947,2,2,1
102947,3,1,0
102947,3,2,1
102947,3,3,1
102947,4,1,0
102947,4,2,0
102982,1,1,1
102982,1,2,1
102982,2,1,1
102982,2,2,1
103025,1,1,1
103025,1,2,1
103025,2,1,1
103025,2,2,1
103025,3,1,0
103025,3,2,1
103025,4,1,0
103025,4,2,1
103027,1,1,0
103027,1,2,0
103027,2,1,1
103027,2,2,1
103027,3,1,1
103027,3,2,1
103027,3,3,1
103027,3,4,1
103027,4,1,1
103027,4,2,1
103153,1,1,0
103153,1,2,0
103153,2,1,1
103153,2,2,1
103153,3,1,0
103153,3,2,0
103153,4,1,0
103153,4,2,0
103160,1,1,0
103160,1,2,0
103160,2,1,1
103160,2,2,1
103184,1,1,1
103184,1,2,1
103184,2,1,1
103184,2,2,1
103188,1,1,1
103188,1,2,1
103195,1,1,0
103195,1,2,0
103195,2,1,1
103195,2,2,1
103195,3,1,1
103195,3,2,1
103201,1,1,1
103201,1,2,1
103201,2,1,0
103201,2,2,0
103201,3,1,1
103201,3,2,1
103201,4,1,0
103201,4,2,0
103203,1,1,1
103203,1,2,1
103205,1,1,1
103205,1,2,1
103205,2,1,0
103205,2,2,0
103205,3,1,0
103205,3,2,0
103205,3,3,1
103205,3,4,0
103205,3,5,0
103205,3,6,0
103330,2,1,0
103330,2,2,0
103330,2,3,0
103330,2,4,0
103330,3,1,1
103330,3,2,1
103330,3,3,1
103330,3,4,1
103363,1,1,0
103363,1,2,0
103376,1,1,0
103376,1,2,0
103376,2,1,0
103376,2,2,0
103376,3,1,0
103376,3,2,0
103461,1,1,0
103461,1,2,0
103461,2,1,1
103461,2,2,1
103530,1,1,1
103530,1,2,1
103530,2,1,0
103530,2,2,0
103530,3,1,0
103530,3,2,0
103530,4,1,0
103530,4,2,0
103530,5,1,0
103530,5,2,0
103537,1,1,0
103537,1,2,0
103548,1,1,0
103548,1,2,0
103548,2,1,0
103548,2,2,0
103548,3,1,0
103548,3,2,0
103548,4,1,0
103548,4,2,0
103549,1,1,0
103549,1,2,0
103549,2,1,0
103549,2,2,0
103549,3,1,1
103549,3,2,1
103551,1,1,1
103551,1,2,1
103551,2,1,1
103551,2,2,1
103551,3,1,0
103551,3,2,0
103551,4,1,0
103551,4,2,0
103582,1,1,1
103582,1,2,1
103582,2,1,0
103582,2,2,0
103627,1,1,1
103627,1,2,1
103627,2,1,0
103627,2,2,0
103627,3,1,1
103627,3,2,1
103627,4,1,1
103627,4,2,1
103627,5,1,1
103627,5,2,1
103849,1,1,0
103849,1,2,0
103849,2,1,1
103849,2,2,1
103849,3,1,1
103849,3,2,1
103850,1,1,1
103850,1,2,1
103850,1,3,1
103850,1,4,1
103850,3,1,0
103850,3,2,0
103872,1,1,1
103872,1,2,1
103872,2,1,1
103872,2,2,1
103872,4,1,1
103872,4,2,1
103872,5,1,1
103872,5,2,1
103872,6,1,1
103872,6,2,1
103902,1,1,1
103902,1,2,1
103902,3,1,1
103902,3,2,1
103902,3,3,1
103902,3,4,1
103905,1,1,1
103905,1,2,1
103905,1,3,1
103905,2,1,1
103905,2,2,1
103905,3,1,1
103905,3,2,1
103905,4,1,1
103905,4,2,1
103905,5,1,1
103905,5,2,1
103944,1,1,1
103944,1,2,1
103944,1,3,1
103944,1,4,1
103944,2,1,1
103944,2,2,1
103944,3,1,1
103944,3,2,1
103945,1,1,1
103945,1,2,1
103945,2,1,1
103945,2,2,1
103945,3,1,0
103945,3,2,0
103945,4,1,0
103945,4,2,0
103945,5,1,0
103945,5,2,0
103955,2,1,0
103955,2,2,1
103955,2,3,0
103955,2,4,1
104010,1,1,1
104010,1,2,1
104010,1,3,1
104010,1,4,1
104010,3,1,0
104010,3,2,0
104141,1,1,0
104141,1,2,0
104141,2,1,1
104141,2,2,1
104141,2,3,1
104141,2,4,1
104141,4,1,1
104141,4,2,0
104141,4,3,1
104141,4,4,1
104141,5,1,1
104141,5,2,1
104141,6,1,1
104141,6,2,1
104280,1,1,0
104280,1,2,0
104280,2,1,1
104280,2,2,1
104280,3,1,0
104280,3,2,0
104280,4,1,0
104280,4,2,0
104292,1,1,1
104292,1,2,1
104292,2,1,1
104292,2,2,1
104390,1,1,0
104390,1,2,0
104390,1,3,0
104390,1,4,0
104390,2,1,1
104390,2,2,0
104390,3,1,1
104390,3,2,1
104390,4,1,1
104390,4,2,1
104390,5,1,0
104390,5,2,0
104402,1,1,1
104402,1,2,1
104402,1,3,1
104402,1,4,1
104402,3,1,0
104402,3,2,0
104402,4,1,1
104402,4,2,0
104407,1,1,1
104407,1,2,1
104407,2,1,1
104407,2,2,1
104420,1,1,1
104420,1,2,1
104420,2,1,1
104420,2,2,1
104420,5,1,1
104420,5,2,1
104420,5,3,1
104420,5,4,1
104420,6,1,0
104420,6,2,0
104524,1,1,0
104524,1,2,0
104524,2,1,1
104524,2,2,1
104524,3,1,0
104524,3,2,0
104524,4,1,0
104524,4,2,0
104675,1,1,1
104675,1,2,1
104675,2,1,0
104675,2,2,0
104675,3,1,1
104675,3,2,1
104675,4,1,1
104675,4,2,1
104675,5,1,0
104675,5,2,0
104677,2,1,1
104677,2,2,1
104677,2,3,1
104677,2,4,1
104677,3,1,0
104677,3,2,1
104677,4,1,0
104677,4,2,1
104774,1,1,0
104774,1,2,0
104774,2,1,1
104774,2,2,1
104774,3,1,0
104774,3,2,0
104774,3,3,1
104774,3,4,0
104774,3,5,0
104774,3,6,1
104774,4,1,0
104774,4,2,0
104777,1,1,1
104777,1,2,1
104777,2,1,1
104777,2,2,1
104777,3,1,1
104777,3,2,1
104779,1,1,0
104779,1,2,0
104779,1,3,0
104779,1,4,0
104779,2,1,0
104779,2,2,0
104779,3,1,1
104779,3,2,1
104838,1,1,0
104838,1,2,0
104838,1,3,0
104838,1,4,0
104838,2,1,1
104838,2,2,1
104838,3,1,1
104838,3,2,1
104838,4,1,0
104838,4,2,0
104850,1,1,1
104850,1,2,1
104850,2,1,0
104850,2,2,0
104850,2,3,0
104850,2,4,0
104850,3,1,0
104850,3,2,0
104850,4,1,0
104850,4,2,0
104850,5,1,0
104850,5,2,0
104855,2,1,0
104855,2,2,0
104855,2,3,0
104855,2,4,0
104855,3,1,0
104855,3,2,0
104855,4,1,0
104855,4,2,0
104857,1,1,0
104857,1,2,0
104857,1,3,1
104857,1,4,1
104857,1,5,0
104857,1,6,0
104857,1,7,1
104857,1,8,1
104857,2,1,1
104857,2,2,1
104857,3,1,1
104857,3,2,1
104857,4,1,0
104857,4,2,0
104901,1,1,0
104901,1,2,0
104901,2,1,1
104901,2,2,1
104903,1,1,1
104903,1,2,1
104903,2,1,1
104903,2,2,1
104903,2,3,1
104903,2,4,1
104903,4,1,1
104903,4,2,1
104910,1,1,1
104910,1,2,1
104910,2,1,1
104910,2,2,1
104931,1,1,1
104931,1,2,1
104931,2,1,1
104931,2,2,1
104931,3,1,1
104931,3,2,1
104931,4,1,1
104931,4,2,1
104955,1,1,0
104955,1,2,0
104955,1,3,0
104955,1,4,0
104955,2,1,1
104955,2,2,1
104955,3,1,0
104955,3,2,0
105013,1,1,1
105013,1,2,1
105013,2,1,0
105013,2,2,0
105013,2,3,0
105013,2,4,0
105013,3,1,0
105013,3,2,0
105061,1,1,1
105061,1,2,1
105061,2,1,1
105061,2,2,1
105061,3,1,1
105061,3,2,1
105127,1,1,1
105127,1,2,1
105127,2,1,1
105127,2,2,1
105127,3,1,1
105127,3,2,1
105127,4,1,0
105127,4,2,0
105127,5,1,0
105127,5,2,0
105127,6,1,0
105127,6,2,0
105127,6,3,0
105127,6,4,0
105344,1,1,1
105344,1,2,1
105344,2,1,1
105344,2,2,1
105344,3,1,1
105344,3,2,1
106082,1,1,1
106082,1,2,1
106082,2,1,1
106082,2,2,1
106082,3,1,1
106082,3,2,0
106082,4,1,1
106082,4,2,0
106082,5,1,1
106082,5,2,0
106552,1,1,1
106552,1,2,1
106552,2,1,1
106552,2,2,1
106552,2,3,1
106552,3,1,1
106552,3,2,1
106552,4,1,1
106552,4,2,1
106556,1,1,1
106556,1,2,1
106556,2,1,1
106556,2,2,1
106556,3,1,0
106556,3,2,0
107842,1,1,1
107842,1,2,1
107842,2,1,1
107842,2,2,1
107842,2,3,1
107842,2,4,1
107842,3,1,1
107842,3,2,0
107842,3,3,1
107842,4,1,1
107842,4,2,1
107842,6,1,1
107842,6,2,1
107845,1,1,1
107845,1,2,1
107845,2,1,1
107845,2,2,1
107845,2,3,1
107845,2,4,1
107845,3,1,1
107845,3,2,1
107845,4,1,1
107845,4,2,1
107846,1,1,1
107846,1,2,1
107846,2,1,1
107846,2,2,1
107846,3,1,1
107846,3,2,1
107846,4,1,0
107846,4,2,0
107849,1,1,1
107849,1,2,1
107849,2,1,0
107849,2,2,0
107849,2,3,0
107849,2,4,0
107849,3,1,1
107849,3,2,1
107849,4,1,0
107849,4,2,0
107851,1,1,1
107851,1,2,1
107851,3,1,1
107851,3,2,1
107851,3,3,1
107851,3,4,1
107943,1,1,1
107943,1,2,1
107943,2,1,1
107943,2,2,1
107943,3,1,1
107943,3,2,0
107943,4,1,0
107943,4,2,0
107945,1,1,1
107945,1,2,1
107945,1,3,1
107946,1,1,1
107946,1,2,1
107946,1,3,1
107946,2,1,1
107946,2,2,0
107946,2,3,1
107947,1,1,1
107947,1,2,1
107947,1,3,1
107947,1,4,1
107947,2,1,1
107947,2,2,1
107947,3,1,1
107947,3,2,0
107947,3,3,1
107948,1,1,1
107948,1,2,1
107948,2,1,1
107948,2,2,1
107953,1,1,1
107953,1,2,1
107953,2,1,1
107953,2,2,1
107954,2,1,1
107954,2,2,1
107954,2,3,1
107954,3,1,1
107954,3,2,1
107954,4,1,1
107954,4,2,1
107954,4,3,1
107954,5,1,1
107954,5,2,1
107954,6,1,1
107954,6,2,1
107956,2,1,1
107956,2,2,0
107956,2,3,1
107956,3,1,1
107956,3,2,1
107956,4,1,1
107956,4,2,1
107960,1,1,1
107960,1,2,1
107960,2,1,1
107960,2,2,1
107960,2,3,1
107960,2,4,1
107960,3,1,1
107960,3,2,1
107960,4,1,1
107960,4,2,1
107961,1,1,1
107961,1,2,1
107961,2,1,1
107961,2,2,1
107961,3,1,1
107961,3,2,1
107963,1,1,1
107963,1,2,1
107963,2,1,1
107963,2,2,1
107964,1,1,1
107964,1,2,1
107965,1,1,1
107965,1,2,1
107965,2,1,1
107965,2,2,1
107965,3,1,1
107965,3,2,1
107966,1,1,1
107966,1,2,1
107966,1,3,1
107966,2,1,1
107966,2,2,1
107966,2,3,1
107967,1,1,1
107967,1,2,1
107967,2,1,1
107967,2,2,1
107967,3,1,1
107967,3,2,1
107967,4,1,1
107967,4,2,1
107967,5,1,1
107967,5,2,1
107968,1,1,1
107968,1,2,1
107968,1,3,1
107968,1,4,1
107968,2,1,1
107968,2,2,1
107968,3,1,1
107968,3,2,1
107969,1,1,1
107969,1,2,1
107969,2,1,1
107969,2,2,1
107969,3,1,1
107969,3,2,1
107969,4,1,1
107969,4,2,1
107969,5,1,1
107969,5,2,1
107969,6,1,1
107969,6,2,1
107970,1,1,1
107970,1,2,1
107970,2,1,1
107970,2,2,1
107970,2,3,1
107970,2,4,1
107970,3,1,1
107970,3,2,1
107970,4,1,1
107970,4,2,1
107970,5,1,1
107970,5,2,1
107971,1,1,1
107971,1,2,1
107971,2,1,1
107971,2,2,1
107971,3,1,1
107971,3,2,1
107971,4,1,1
107971,4,2,1
107971,5,1,1
107971,5,2,1
107972,1,1,1
107972,1,2,1
107972,2,1,1
107972,2,2,1
107972,3,1,1
107972,3,2,1
107972,4,1,1
107972,4,2,1
107972,5,1,1
107972,5,2,1
107975,2,1,0
107975,2,2,0
107975,2,3,0
107975,2,4,0
107975,3,1,0
107975,3,2,0
107984,1,1,1
107984,1,2,1
107984,2,1,1
107984,2,2,1
107986,1,1,1
107986,1,2,1
107986,2,1,1
107986,2,2,1
107986,3,1,1
107986,3,2,1
108209,1,1,1
108209,1,2,1
108209,3,1,0
108209,3,2,0
108209,3,3,0
108209,3,4,0
108209,2,1,0
108209,2,2,0
108211,1,1,1
108211,1,2,1
108211,1,3,1
108211,1,4,1
108211,2,1,1
108211,2,2,1
108285,1,1,0
108285,1,2,1
108285,2,1,1
108285,2,2,1
108286,1,1,1
108286,1,2,1
108286,2,1,1
108286,2,2,1
108286,3,1,1
108286,3,2,1
108286,4,1,1
108286,4,2,1
108286,5,1,1
108286,5,2,1
108307,1,1,1
108307,1,2,1
108308,2,1,1
108308,2,2,1
108308,2,3,1
108308,2,4,1
108308,3,1,1
108308,3,2,1
108308,4,1,1
108308,4,2,1
108317,1,1,1
108317,1,2,1
108317,1,3,1
108317,1,4,0
108317,1,5,1
108317,1,6,1
108317,2,1,1
108317,2,2,1
108317,2,3,1
108317,2,4,1
108320,1,1,1
108320,1,2,1
108320,2,1,1
108320,2,2,1
108325,1,1,1
108325,1,2,1
108325,1,3,1
108325,1,4,1
108325,1,5,1
108325,1,6,1
108325,2,1,0
108325,2,2,0
108325,3,1,1
108325,3,2,1
108325,4,1,1
108325,4,2,1
108325,5,1,1
108325,5,2,1
108645,1,1,1
108645,1,2,1
108645,1,3,1
108645,1,4,1
108645,1,5,1
108645,2,1,1
108645,2,2,1
108645,3,1,1
108645,3,2,1
108645,4,1,1
108645,4,2,1
108645,5,1,0
108645,5,2,0
108754,1,1,1
108754,1,2,1
108754,2,1,1
108754,2,2,1
108754,3,1,1
108754,3,2,1
108754,4,1,1
108754,4,2,1
108755,1,1,1
108755,1,2,1
108755,2,1,1
108755,2,2,1
108755,3,1,1
108755,3,2,1
108755,4,1,1
108755,4,2,1
108757,1,1,1
108757,1,2,1
108757,2,1,1
108757,2,2,1
108761,1,1,1
108761,1,2,1
108761,2,1,1
108761,2,2,1
108761,3,1,1
108761,3,2,1
108761,4,1,1
108761,4,2,1
109096,1,1,1
109096,1,2,1
109096,2,1,1
109096,2,2,1
109099,1,1,1
109099,1,2,1
109099,2,1,1
109099,2,2,1
109283,1,1,1
109283,1,2,1
109283,2,1,1
109283,2,2,1
109283,3,1,1
109283,3,2,1
109283,4,1,1
109283,4,2,1
109319,1,1,1
109319,1,2,1
109319,2,1,1
109319,2,2,1
109319,3,1,1
109319,3,2,1
109319,4,1,1
109319,4,2,1
109328,1,1,1
109328,1,2,1
109328,2,1,1
109328,2,2,1
109328,3,1,1
109328,3,2,1
109328,4,1,1
109328,4,2,1
109518,1,1,1
109518,1,2,1
109518,2,1,1
109518,2,2,1
109518,3,1,1
109518,3,2,1
109518,4,1,1
109518,4,2,1
109520,1,1,1
109520,1,2,1
109520,2,1,1
109520,2,2,1
109520,3,1,1
109520,3,2,1
109523,1,1,1
109523,1,2,1
109523,1,3,1
109523,1,4,1
109523,2,1,1
109523,2,2,1
109523,2,3,1
109523,2,4,1
109523,3,1,1
109523,3,2,1
109523,3,3,1
109523,3,4,1
109775,1,1,1
109775,1,2,1
109775,2,1,1
109775,2,2,1
109822,1,1,1
109822,1,2,0
109822,1,3,0
109822,1,4,1
109822,3,1,1
109822,3,2,1
109822,4,1,1
109822,4,2,1
109883,1,1,1
109883,1,2,1
109883,2,1,0
109883,2,2,0
109883,3,1,0
109883,3,2,0
109883,4,1,0
109883,4,2,0
109914,1,1,1
109914,1,2,1
109914,2,1,0
109914,2,2,0
109914,3,1,0
109914,3,2,0
109916,1,1,1
109916,1,2,1
109916,2,1,1
109916,2,2,1
109916,3,1,0
109916,3,2,0
109916,4,1,1
109916,4,2,1
109926,1,1,1
109926,1,2,1
109926,2,1,0
109926,2,2,0
109926,2,3,0
109926,2,4,0
109926,3,1,0
109926,3,2,0
109939,1,1,1
109939,1,2,0
109939,2,1,0
109939,2,2,0
109939,3,1,1
109939,3,2,1
109952,1,1,1
109952,1,2,1
109952,2,1,1
109952,2,2,1
109952,3,1,1
109952,3,2,1
109954,1,1,0
109954,1,2,0
109971,1,1,1
109971,1,2,1
109971,2,1,1
109971,2,2,1
109971,3,1,1
109971,3,2,1
109971,4,1,1
109971,4,2,1
109971,5,1,1
109971,5,2,1
109971,6,1,1
109971,6,2,1
109984,1,1,1
109984,1,2,1
109984,2,1,1
109984,2,2,1
109984,2,3,1
109984,2,4,1
109984,3,1,1
109984,3,2,1
109984,4,1,1
109984,4,2,1
110066,1,1,1
110066,1,2,1
110066,2,1,1
110066,2,2,1
110066,3,1,1
110066,3,2,1
110066,4,1,1
110066,4,2,1
110066,5,1,1
110066,5,2,1
110436,1,1,1
110436,1,2,1
110541,1,1,1
110541,1,2,1
110541,2,1,1
110541,2,2,1
110641,1,1,1
110641,1,2,1
110641,2,1,0
110641,2,2,1
110666,1,1,0
110666,1,2,0
110666,2,1,1
110666,2,2,1
110690,1,1,1
110690,1,2,1
110690,1,3,1
110690,1,4,1
110690,3,1,1
110690,3,2,1
110690,4,1,1
110690,4,2,1
111043,1,1,1
111043,1,2,1
111069,1,1,1
111069,1,2,1
111069,2,1,1
111069,2,2,1
111092,1,1,1
111092,1,2,1
111092,1,3,1
111092,2,1,1
111092,2,2,1
111092,4,1,1
111092,4,2,1
111168,1,1,1
111168,1,2,1
111168,2,1,1
111168,2,2,1
111168,3,1,1
111168,3,2,1
111373,1,1,1
111373,1,2,1
111379,1,1,1
111379,1,2,1
111379,2,1,1
111379,2,2,1
111379,3,1,1
111379,3,2,1
111413,1,1,1
111413,1,2,1
111413,2,1,1
111413,2,2,1
111413,3,1,1
111413,3,2,1
111413,4,1,0
111413,4,2,0
111444,1,1,1
111444,1,2,1
111444,2,1,1
111444,3,1,1
111444,3,2,1
111444,4,1,1
111444,4,2,1
111680,1,1,1
111680,1,2,1
111680,2,1,1
111680,2,2,1
111680,3,1,1
111680,3,2,1
111680,4,1,1
111680,4,2,1
111680,5,1,1
111680,5,2,1
111680,6,1,0
111680,6,2,0
111714,1,1,1
111714,1,2,1
111714,1,3,1
111714,1,4,1
111714,2,1,1
111714,2,2,1
111714,3,1,1
111714,3,2,1
111770,1,1,0
111770,1,2,0
111770,2,1,1
111770,2,2,1
111770,2,3,1
111770,2,4,1
111770,3,1,1
111770,3,2,1
111770,4,1,1
111770,4,2,1
113144,1,1,0
113144,1,2,0
113144,1,3,0
113144,1,4,0
113144,3,1,0
113144,3,2,0
113144,4,1,0
113144,4,2,0
113144,5,1,0
113144,5,2,0
113749,1,1,1
113749,1,2,1
113749,2,1,1
113749,2,2,1
113764,1,1,1
113764,1,2,1
113764,2,1,0
113764,2,2,0
113764,2,3,0
113764,2,4,0
113764,3,1,0
113764,3,2,0
113772,1,1,0
113772,1,2,1
113772,2,1,1
113772,2,2,1
113783,1,1,1
113783,1,2,1
113783,2,1,0
113783,2,2,0
113783,3,1,0
113783,3,2,0
113783,4,1,0
113783,4,2,0
113798,1,1,1
113798,1,2,1
113798,2,1,1
113798,2,2,1
113798,3,1,1
113798,3,2,1
113807,1,1,0
113807,1,2,0
113807,2,1,0
113807,2,2,0
113807,2,3,0
113807,3,1,0
113807,3,2,0
113807,3,3,0
113811,1,1,1
113811,1,2,1
113811,2,1,0
113811,2,2,0
113811,3,1,1
113811,3,2,1
113811,4,1,0
113811,4,2,1
113813,1,1,1
113813,1,2,1
113813,2,1,1
113813,2,2,1
113820,1,1,1
113820,1,2,1
113820,2,1,1
113820,2,2,1
113820,3,1,0
113820,3,2,0
113820,4,1,1
113820,4,2,1
113820,5,1,1
113820,5,2,1
113825,1,1,1
113825,1,2,0
113825,1,3,0
113825,1,4,1
113825,2,1,1
113825,2,2,1
113831,1,1,0
113831,1,2,0
113831,2,1,0
113831,2,2,0
113831,3,1,0
113831,3,2,0
113831,4,1,0
113831,4,2,0
113835,1,1,1
113835,1,2,0
113835,1,3,0
113835,1,4,0
113835,2,1,0
113835,2,2,0
113835,3,1,0
113835,3,2,0
113835,4,1,0
113835,4,2,0
113835,5,1,1
113835,5,2,0
113837,1,1,1
113837,1,2,1
113837,2,1,1
113837,2,2,1
113837,3,1,1
113837,3,2,1
113842,1,1,1
113842,1,2,1
113842,2,1,0
113842,2,2,0
113842,2,3,0
113842,2,4,0
113842,3,1,1
113842,3,2,0
113842,4,1,0
113842,4,2,0
113847,1,1,1
113847,1,2,1
113847,1,3,1
113847,1,4,1
113847,3,1,0
113847,3,2,0
113847,4,1,0
113847,4,2,0
113847,5,1,0
113847,5,2,0
113849,1,1,1
113849,1,2,1
113850,1,1,1
113850,1,2,1
113850,2,1,1
113850,2,2,1
113850,3,1,1
113850,3,2,1
113850,4,1,1
113850,4,2,1
113851,1,1,1
113851,1,2,1
113851,2,1,1
113851,2,2,1
113851,3,1,0
113851,3,2,0
113869,1,1,0
113869,1,2,0
113869,2,1,0
113869,2,2,0
113869,3,1,0
113869,3,2,0
113869,4,1,1
113869,4,2,1
113874,1,1,1
113874,1,2,1
113874,2,1,0
113874,2,2,0
113874,3,1,0
113874,3,2,0
113874,4,1,0
113874,4,2,0
113874,5,1,0
113874,5,2,0
113875,1,1,1
113875,1,2,1
113875,2,1,0
113875,2,2,0
113875,2,3,0
113875,2,4,0
113875,3,1,0
113875,3,2,0
113875,4,1,0
113875,4,2,0
113882,1,1,1
113882,1,2,1
113882,2,1,0
113882,2,2,0
113882,2,3,0
113882,2,4,0
113882,3,1,1
113882,3,2,1
113882,4,1,0
113882,4,2,0
113882,5,1,0
113882,5,2,0
113910,1,1,0
113910,1,2,0
113910,2,1,0
113910,2,2,0
113910,3,1,0
113910,3,2,0
113910,4,1,1
113910,4,2,1
114057,1,1,1
114057,1,2,1
114057,2,1,1
114057,2,2,1
115116,1,1,1
115116,1,2,1
115116,2,1,1
115116,2,2,1
115123,1,1,1
115123,1,2,1
115123,1,3,1
115123,1,4,1
115132,1,1,1
115132,1,2,1
115132,1,3,1
115132,1,4,0
115132,2,1,0
115132,2,2,0
115132,3,1,0
115132,3,2,0
115135,1,1,1
115135,1,2,1
115135,2,1,0
115135,2,2,0
115139,1,1,0
115139,1,2,1
115139,2,1,1
115139,2,2,1
115139,3,1,1
115139,3,2,1
115146,1,1,1
115146,1,2,1
115146,2,1,1
115146,2,2,1
115150,1,1,1
115150,1,2,1
115150,2,1,1
115150,2,2,1
115181,1,1,1
115181,1,2,1
115181,2,1,1
115181,2,2,1
115181,3,1,1
115181,3,2,1
115862,1,1,0
115862,1,2,0
115862,2,1,0
115862,2,2,0
115862,3,1,1
115862,3,2,1
115862,4,1,1
115862,4,2,1
115862,5,1,0
115862,5,2,0
115885,1,1,0
115885,1,2,0
115885,2,1,0
115885,2,2,0
115908,1,1,1
115908,1,2,1
115908,2,1,0
115908,2,2,0
115908,3,1,1
115908,3,2,1
115908,4,1,1
115908,4,2,1
115909,1,1,1
115909,1,2,1
115909,2,1,0
115909,2,2,0
115912,1,1,0
115912,1,2,0
115912,2,1,0
115912,2,2,0
115912,3,1,0
115912,3,2,0
115912,4,1,0
115912,4,2,0
115912,5,1,0
115912,5,2,0
115912,6,1,0
115912,6,2,0
115954,1,1,1
115954,1,2,1
115954,2,1,0
115954,2,2,0
115958,1,1,1
115958,1,2,1
