IDFolio,IDPersona,IDViaje,Motorizado
63005006,5,1,1
17072002,5,1,1
34034004,1,4,0
27048037,4,4,1
62025044,2,4,1
12043019,2,2,1
12129005,1,1,0
75093900,1,5,1
13025007,6,4,1
21027002,2,2,0
15013005,4,4,1
81043024,1,1,1
63005007,1,1,1
17072002,5,2,1
8004028,2,1,1
34034011,1,1,1
27048037,4,5,0
62025044,2,5,0
12043019,2,3,1
12129005,1,2,0
75093900,2,1,1
13025007,3,1,1
21027044,1,1,0
15013005,4,5,1
81043024,1,2,1
63005007,1,2,1
17072002,4,1,1
8004028,2,2,0
10038006,1,1,1
38031015,1,1,0
34034011,1,2,1
27048037,4,6,0
62025044,2,6,0
12043019,1,1,1
12129005,1,3,0
75093900,2,2,1
13025007,3,2,0
21027044,1,2,0
15040003,2,1,1
81084002,1,1,1
63005007,1,3,0
17072002,4,2,1
8004028,2,3,0
10038006,1,2,1
38031015,1,2,0
34034011,1,3,1
27048037,5,1,1
62024025,1,1,0
12043019,1,2,1
12129005,1,4,0
75093900,2,3,1
13025007,5,1,1
21027044,1,3,0
15040003,2,2,1
81084002,1,2,1
63005007,4,1,1
17072002,2,1,1
8004028,2,4,1
10038006,1,3,0
38031015,7,1,1
34034011,1,4,1
27048037,5,2,1
62024025,1,2,0
12043019,1,3,1
12129005,3,1,1
75093900,2,4,1
13025007,5,2,1
21027044,1,4,0
15040003,1,1,1
81084002,1,3,1
63005007,4,2,1
82078006,1,1,1
8004028,2,5,1
10038006,1,4,0
38031015,7,2,1
34034011,3,1,1
27048037,5,3,0
62024025,3,1,0
12043027,1,1,1
12129005,3,2,1
75093900,3,1,1
9045006,2,1,1
21027044,2,1,0
15040003,1,2,1
81084002,2,1,1
63005007,4,3,1
82078006,1,2,0
8004028,2,6,1
10038006,1,5,0
38031015,9,1,0
34034011,3,2,1
27048037,5,4,0
62024025,3,2,0
12043027,1,2,1
12129005,3,3,0
75093900,3,2,1
9045006,2,2,1
21027044,2,2,0
81084002,2,2,1
63005007,4,4,1
82078006,1,3,1
8004028,3,1,1
10038006,1,6,0
38031015,9,2,0
34034011,4,1,0
27048037,5,5,0
62024025,3,3,1
12043027,2,1,1
9045006,2,3,1
21027026,2,1,1
81084002,3,1,1
63005007,2,1,1
82078006,1,4,1
8004028,3,2,1
10038006,1,7,0
38031015,8,1,1
34034011,4,2,0
27048095,2,1,1
62024025,3,4,0
12043027,2,2,1
9045006,2,4,1
21027026,2,2,1
81084002,3,2,1
63005007,2,2,1
82078006,3,1,1
8004028,4,1,1
10038006,1,8,0
38031015,8,2,1
27048095,2,2,1
62024025,2,1,1
46071002,1,1,1
12043027,3,1,1
48011012,1,1,1
9045006,1,1,1
21027026,1,1,1
81084002,4,1,1
63005009,1,1,0
82078006,3,2,1
8004028,4,2,1
10038006,4,1,1
38031015,6,1,1
27048095,1,1,1
62024025,2,2,1
46071002,1,2,1
12043027,3,2,1
48011012,1,2,1
9045006,1,2,1
21027026,1,2,1
15040003,3,1,1
81084002,4,2,1
63005009,1,2,0
82078006,3,3,1
8004028,1,1,1
10038006,4,2,1
38031015,6,2,1
27048095,1,2,1
62024011,2,1,0
46071019,2,1,0
12043027,4,1,1
7025012,4,1,1
48011012,4,1,1
9045006,4,1,1
21027026,4,1,0
15040003,3,2,1
81043024,2,1,1
63005009,2,1,1
8004028,1,2,1
10038006,4,3,0
38031015,3,1,1
27048095,1,3,1
62024011,2,2,0
46071019,2,2,0
12043027,4,2,1
7025012,4,2,1
48011012,4,2,1
9045006,4,2,1
21027026,4,2,0
15040003,4,1,1
81043024,2,2,1
63005009,2,0,1
8020043,1,1,1
10038006,4,4,0
38031015,3,2,1
27048095,1,4,1
62024011,2,3,0
46071019,2,3,0
12043014,3,1,1
7025012,3,1,1
48011012,3,1,1
9045006,5,1,1
21027026,4,3,0
15040003,4,2,1
81043024,3,1,1
63005009,2,2,1
8020043,1,2,1
10038006,4,5,0
38031015,5,1,1
27048095,1,5,1
62024011,2,4,0
46071019,2,4,1
12043014,3,2,1
7025012,3,2,1
48011012,3,2,1
9045006,5,2,1
21027026,4,4,0
15040015,5,1,0
81043024,3,2,1
63005007,3,1,1
8020043,4,1,1
10038006,4,6,0
38031015,5,2,1
27048095,4,1,1
62047002,2,1,1
46071019,2,5,0
12043014,3,3,0
7025012,2,1,1
48011009,1,1,0
9045006,5,3,1
21027026,3,1,1
15040015,5,2,0
81043015,1,1,0
63005007,3,2,1
8020043,4,2,1
10038006,4,7,0
27048095,4,2,1
62047002,2,2,1
46071019,2,6,0
12043014,3,4,0
7025012,2,2,1
48011009,1,2,0
9045006,5,4,1
21027026,3,2,1
15040015,2,1,0
81043015,1,2,0
63005007,3,3,0
8020043,2,1,0
10038006,4,8,0
27119002,1,1,1
62047002,2,3,1
46071019,2,7,0
12043014,1,1,1
7025012,2,3,1
48011009,1,3,1
9045006,3,1,1
20036900,1,1,1
15040015,2,2,0
81043015,2,1,0
63005007,3,4,1
8020043,2,2,0
10038006,3,1,0
27119002,1,2,1
62047002,2,4,1
46071019,2,8,0
12043014,1,2,1
7025012,2,4,1
48011009,3,1,0
9045006,3,2,0
20036900,1,2,1
15040015,3,1,1
81043015,2,2,0
63005007,3,5,1
8020043,2,3,0
10038006,3,2,0
27119002,1,3,1
62047002,1,1,1
46071019,2,9,1
12043014,1,3,1
7025012,1,1,1
48011009,3,2,0
9045006,3,3,0
20036900,1,3,1
15040015,3,2,1
81043015,2,3,0
63005007,3,6,1
82078010,2,1,0
8020043,2,4,0
10038006,3,3,0
37019034,2,1,1
27119002,1,4,1
62047002,1,2,1
46071019,2,10,1
12043014,1,4,1
7025012,1,2,1
12129001,2,1,1
9045006,3,4,1
20036900,1,4,1
81043015,2,4,0
63042005,1,1,0
82078010,2,2,1
8020043,2,5,1
10038006,3,4,0
37019034,2,2,1
27119002,1,5,1
62047002,1,3,1
12043014,1,5,1
40045041,2,1,1
12129001,2,2,1
75093028,2,1,1
9045006,3,5,1
20036036,1,1,1
81043015,2,5,1
63042005,1,2,0
82078010,2,3,0
8020043,2,6,1
10038006,3,5,0
37019034,3,1,1
27119002,1,6,1
12043014,1,6,1
40045041,2,2,1
12129001,4,1,0
75093028,2,2,0
9045006,3,6,1
20036036,1,2,0
15040015,4,1,1
81043015,2,6,1
63042005,2,1,1
82078010,2,4,1
8020043,2,7,0
10038006,2,1,1
37019034,3,2,1
27119002,1,7,1
12043014,1,7,0
40045041,1,1,1
12129001,4,2,0
75093028,2,3,1
9038018,1,1,1
20036036,1,3,0
15040015,4,2,1
81043015,3,1,0
63042005,2,2,1
82078010,3,1,0
8020043,2,8,0
10038006,2,2,1
37019034,3,3,1
27119002,3,1,1
12043014,1,8,0
40045041,1,2,1
12129001,3,1,1
75093028,1,1,1
9038018,1,2,1
20036036,1,4,1
15040015,1,1,0
81043015,3,2,0
82078010,3,2,1
8020043,3,1,1
10038004,2,1,1
37019034,3,4,0
27119002,3,2,1
42070028,1,1,1
40045041,1,3,0
12129001,3,2,1
75093028,1,2,0
9045034,2,1,1
20036036,2,1,0
15040015,1,2,0
81043015,3,3,1
82078010,3,3,0
8020043,3,2,1
10038004,2,2,1
41044014,1,1,1
37019034,1,1,0
27119002,3,3,1
42070028,3,1,0
40045041,1,4,1
12129001,1,1,1
75093028,1,3,1
9045034,2,2,1
20036036,2,2,0
15040015,1,3,0
81043015,3,4,1
82078010,3,4,1
8020043,3,3,1
10054010,2,1,1
41044014,1,2,1
37019034,1,2,0
27119002,3,4,1
42070028,3,2,0
40045041,1,5,1
12129001,1,2,1
75093903,1,1,1
9045034,2,3,0
20036036,2,3,1
81043027,3,1,0
82078010,4,1,1
8020043,3,4,0
10054010,2,2,1
41044014,1,3,1
37018008,1,1,0
27119002,3,5,1
42070028,2,1,1
7052014,1,1,0
48011027,1,1,0
75093903,1,2,1
9045034,2,4,0
20036036,2,4,1
15040036,3,1,1
81043027,3,2,0
82078010,4,2,1
8004008,4,1,0
10054010,3,1,0
41044014,1,4,1
37018008,1,2,0
27119002,3,6,1
42070028,2,2,1
7052014,1,2,0
48011027,1,2,0
75093903,4,1,1
9045034,3,1,0
20036036,3,1,1
15040036,3,2,1
81043027,1,1,1
82078010,1,1,1
8004008,4,2,0
10054010,3,2,0
41044014,2,1,1
37018008,1,3,1
27119002,4,1,1
42070017,2,1,0
7052014,1,3,1
48011027,1,3,0
75093903,4,2,1
9045034,3,2,1
20036036,3,2,1
15040036,1,1,0
81043027,1,2,1
82078010,1,2,1
8004008,4,3,0
10054010,3,3,1
41044014,2,2,1
37018008,1,4,1
27119002,4,2,0
46071019,4,1,0
42070031,2,1,1
7052014,1,4,1
48011027,1,4,0
75093903,3,1,1
9045034,3,3,1
20036036,4,1,0
15040036,1,2,0
81043027,2,1,0
82078010,1,3,1
8004008,4,4,0
10054010,3,4,1
41044014,2,3,1
37018011,3,1,1
27119002,4,3,0
46071019,4,2,0
42070031,2,2,1
7052014,1,5,0
48011027,1,5,0
75093903,3,2,1
9045034,3,4,1
20036036,4,2,0
15040036,1,3,0
81043027,2,2,0
82078010,1,4,1
8004008,4,5,0
10047011,1,1,1
41044014,2,4,1
37018011,3,2,1
27119002,4,4,1
46071019,1,1,0
42070031,1,1,1
7052014,2,1,1
48011027,2,1,0
75093903,2,1,1
9045034,3,5,1
15040036,1,4,0
81043027,4,1,0
82078010,1,5,1
8004008,4,6,0
10047011,1,2,1
41044014,2,5,1
37018011,1,1,1
27119002,2,1,1
46071019,1,2,0
42070031,1,2,1
7052014,2,2,0
48011027,2,2,0
75093903,2,2,1
9045034,1,1,1
15040036,1,5,0
81043027,4,2,0
8004008,4,7,0
10047011,2,1,0
41025005,3,1,1
37018011,1,2,1
27119002,2,2,1
46071019,1,3,0
42070031,1,3,1
48011027,4,1,1
75093903,2,3,1
9045034,1,2,1
15040036,1,6,0
81041013,2,1,1
8004008,4,8,0
10047011,2,2,0
41025005,3,2,1
37018011,1,3,1
27119002,2,3,1
46071019,1,4,1
42070031,4,1,0
48011027,4,2,0
75093903,2,4,1
9045023,1,1,1
15040036,5,1,1
81041013,2,2,1
8004008,3,1,1
10054012,1,1,0
41025005,2,1,1
37018011,1,4,1
27119002,2,4,1
46071019,1,5,0
42070031,4,2,0
48011027,4,3,1
9045023,1,2,1
15040036,5,2,1
81041013,1,1,0
8004008,3,2,1
10054012,1,2,1
41025005,2,2,1
37018011,2,1,1
27119002,5,1,1
46071019,1,6,0
42070031,3,1,1
48011027,4,4,1
9045023,1,3,1
15040036,4,1,0
81041013,1,2,0
8020900,2,1,0
10054012,1,3,1
41025005,2,3,1
37018011,2,2,1
27119002,5,2,1
46071019,1,7,0
42070031,3,2,1
9045023,1,4,1
15040036,4,2,0
81041013,1,3,1
8020900,2,2,0
10054012,1,4,0
41025005,2,4,1
37018011,2,3,1
46071019,1,8,0
42070031,5,1,1
9045023,2,1,1
15040036,2,1,0
81041013,1,4,1
8020900,2,3,1
10054012,3,1,0
41033017,1,1,1
37018011,2,4,1
46071019,1,9,1
42070031,5,2,1
9045023,2,2,1
15040036,2,2,0
81041013,3,1,0
8020900,2,4,1
10054012,3,2,0
41033017,1,2,1
37019029,3,1,0
46071019,1,10,1
9045023,2,3,1
15040036,2,3,0
81041013,3,2,0
8020900,1,1,1
10054012,3,3,1
41033017,1,3,1
37019029,3,2,0
46071019,5,1,0
9045023,2,4,1
15040036,2,4,0
81041013,3,3,1
8020900,1,2,1
10006017,1,1,0
41033017,1,4,1
37019029,4,1,0
46071019,5,2,0
7040003,3,1,1
75093005,1,1,0
9045023,4,1,0
15040036,2,5,0
81041015,1,1,1
11005036,3,1,1
10006017,1,2,0
41033017,2,1,1
37019029,4,2,0
27048012,4,1,1
46071019,3,1,0
7040003,3,2,1
75093005,1,2,0
9045023,4,2,0
15040036,2,6,0
81041015,1,2,1
11005036,1,1,0
10054002,4,1,0
41033017,2,2,1
37019029,1,1,0
27048012,4,2,1
46071019,3,2,0
7040003,3,3,1
75093005,1,3,1
9045023,4,3,0
15040036,2,7,0
81041015,3,1,0
63012006,1,1,1
11005036,1,2,0
10054002,4,2,0
41069009,1,1,1
37019029,1,2,0
27048012,3,1,1
46071019,3,3,0
7040003,1,1,1
75093005,1,4,1
9045023,4,4,0
15013001,1,1,1
81041015,3,2,0
63012006,1,2,1
11005036,1,3,0
10054002,5,1,1
41069009,1,2,1
37019029,1,3,0
27048012,3,2,1
46071019,3,4,0
7040003,1,2,1
75093005,1,5,1
9045023,5,1,1
15013001,1,2,1
81043025,1,1,1
63012006,1,3,1
11005036,1,4,0
10054002,5,2,1
41069009,1,3,1
37019029,1,4,0
27048012,2,1,1
46071019,3,5,0
40045005,4,1,1
75093005,2,1,1
9045023,5,2,1
15013001,1,3,1
81043025,1,2,1
63012006,1,4,1
11005036,1,5,0
10054002,1,1,0
41069009,2,1,1
37019029,1,5,0
27048012,2,2,1
46071019,3,6,1
40045005,4,2,1
75093005,2,2,0
9045023,5,3,0
15013001,1,4,1
81043025,2,1,1
63012006,1,5,1
11005036,1,6,0
10054002,1,2,0
41069009,2,2,1
37019029,1,6,0
27048012,1,1,1
46071019,3,7,1
40045005,2,1,1
75093005,2,3,0
9045023,5,4,1
15013001,1,5,1
81043025,2,2,1
63012006,1,6,1
11005036,2,1,0
10054002,1,3,0
41069009,2,3,1
37019029,1,7,0
27048012,1,2,1
52018008,1,1,1
40045005,2,2,0
75093005,2,4,1
9045023,3,1,1
15013001,4,1,1
81043025,3,1,0
63012006,1,7,1
11005036,2,2,1
10054002,1,4,0
41069009,2,4,1
37019029,1,8,0
52018008,1,2,1
75093005,3,1,1
9045023,3,2,0
15013001,4,2,1
81043025,3,2,0
63042015,5,1,0
11005036,2,3,1
10054002,6,1,0
41069009,3,1,1
37019029,2,1,0
27085040,1,1,1
52018002,2,1,1
75093005,3,2,0
9045023,3,3,1
15013001,3,1,1
63042015,5,2,0
11005036,2,4,1
10054002,6,2,1
41069009,3,2,1
37019022,2,1,1
27085040,1,2,1
52018002,2,2,1
42070004,2,1,1
75093005,3,3,1
9032032,1,1,1
15013001,3,2,1
81041009,1,1,1
63042015,4,1,0
11005036,2,5,1
10054002,6,3,0
41069009,3,3,1
37019022,2,2,1
27082005,1,1,1
52018002,3,1,1
42070004,2,2,1
75093901,2,1,1
9032032,1,2,1
15013001,3,3,1
81041009,1,2,1
63042015,4,2,0
11005021,1,1,1
10054002,2,1,1
41069009,3,4,1
37019022,2,3,0
27082005,1,2,1
52018002,3,2,1
42070004,1,1,1
75093901,2,2,1
9038013,2,1,0
15013001,3,4,1
81041009,2,1,1
63042015,4,3,1
11005021,1,2,0
10054002,2,2,0
41069009,3,5,1
37019022,1,1,1
27082005,2,1,1
52072015,1,1,1
42070004,1,2,1
75093901,3,1,1
9038013,2,2,0
15013001,2,1,1
81041009,2,2,1
63042015,4,4,1
11005021,1,3,1
10054002,2,3,0
41069009,3,6,1
37019022,1,2,1
27082005,2,2,1
52072015,1,2,1
12043028,1,1,1
75093901,3,2,1
15013001,2,2,1
26042002,1,1,1
63042015,4,5,0
8004901,1,1,0
10054002,2,4,1
41025010,1,1,1
37019013,2,1,1
27082005,2,3,1
52072015,1,3,1
12043028,1,2,1
75093901,3,3,1
15013014,3,1,1
26042002,1,2,0
63042015,4,6,0
8004901,1,2,0
10054002,3,1,1
41025010,1,2,1
37019013,2,2,1
27082005,2,4,1
52072015,1,4,1
75093901,3,4,1
15013014,3,2,1
26042002,1,3,0
63042015,6,1,1
11005900,1,1,0
10054002,3,2,1
41025010,1,3,1
37019013,3,1,1
27082003,3,1,1
52072015,2,1,1
75093901,1,1,1
15013014,2,1,1
26042002,1,4,1
63042015,6,2,1
11005900,1,2,0
10054002,3,3,1
41025010,1,4,1
37019013,3,2,1
27082003,3,2,1
52072015,2,2,0
75093901,1,2,1
15013014,2,2,1
26042002,2,1,0
63042015,2,1,1
8020901,1,1,1
10054002,3,4,1
41025010,2,1,1
37019013,3,3,1
27082003,4,1,1
52072015,2,3,1
75093901,1,3,1
15013014,2,3,1
26042002,2,2,0
63042015,2,2,1
8020901,1,2,1
10054002,3,5,1
41025010,2,2,0
37019013,3,4,1
27082003,4,2,1
52018013,1,1,1
75093901,1,4,1
15013014,2,4,1
26042002,2,3,0
63042015,1,1,1
8020901,1,3,1
10054002,3,6,1
41025010,2,3,1
37019013,4,1,1
27082003,1,1,1
52018013,1,2,1
75093901,1,5,1
15013014,1,1,1
26042002,2,4,0
63042015,1,2,1
81147003,2,1,0
8020901,2,1,0
10054002,3,7,1
41025010,2,4,0
37019013,4,2,1
27082003,1,2,1
52018013,1,3,1
42081011,4,1,1
75075901,1,1,1
9030017,3,1,1
15013014,1,2,1
26042002,4,1,0
63042017,2,1,1
81147003,2,2,0
8020901,2,2,0
10054002,3,8,0
41025010,2,5,0
37019013,4,3,1
27082003,1,3,1
52018013,1,4,1
42081011,4,2,1
75075901,1,2,1
9030017,3,2,1
15013014,4,1,1
26042002,4,2,0
63042017,2,2,1
81147003,1,1,1
8020901,2,3,0
10054002,3,9,1
41025010,4,1,1
37019013,4,4,1
27082003,1,4,1
52018013,1,5,1
42081011,1,1,1
75075901,1,3,1
9030017,1,1,1
15013014,4,2,1
26042002,3,1,1
63042017,3,1,1
81147029,1,1,0
11005901,1,1,0
10054002,3,10,1
41025010,4,2,1
27082003,2,1,1
52018013,1,6,1
42081011,1,2,1
75075901,1,4,1
9030017,1,2,1
15013009,2,1,0
26042002,3,2,1
63042017,3,2,0
81147029,1,2,0
11005901,1,2,0
10054002,3,11,1
41025010,4,3,0
27082003,2,2,1
52018006,3,1,1
75075901,1,5,1
9030017,2,1,0
15013009,2,2,0
63042017,3,3,1
81147029,1,3,1
11005901,1,3,0
10054012,3,4,0
41025010,4,4,0
27082003,2,3,1
52018006,3,2,1
75075901,4,1,1
9030017,2,2,0
15013009,2,3,0
63042017,3,4,0
81147029,1,4,0
11005901,1,4,0
10054012,3,5,0
41025010,3,1,1
27082003,2,4,1
52018006,3,3,1
75075901,4,2,1
9030021,1,1,0
15013009,2,4,0
63042017,3,5,1
81147029,1,5,0
11005901,1,5,0
10054012,3,6,1
41025010,3,2,1
27085009,1,1,1
52018006,2,1,1
75075901,3,1,1
9030021,1,2,0
15013009,1,1,1
63042017,3,6,1
81147029,1,6,1
11005901,1,6,0
10054012,3,7,0
41025010,3,3,0
27085009,1,2,1
52018006,2,2,1
75075901,3,2,1
9030021,1,3,1
15013009,1,2,1
26042002,5,1,0
63042017,1,1,0
81147029,2,1,0
11005901,1,7,0
10054012,3,8,0
41025010,3,4,0
27085009,1,3,1
52018006,4,1,1
75075901,3,3,1
9030021,1,4,1
15013009,1,3,0
26042002,5,2,0
63042017,1,2,0
81147029,2,2,0
11005901,1,8,0
10038012,2,1,1
41044001,5,1,1
27085009,2,1,1
52018006,4,2,1
75075901,3,4,1
9030021,3,1,1
15013009,1,4,0
26042002,5,3,0
63042017,1,3,0
81147029,2,3,1
11005901,1,9,1
10038012,2,2,0
41044001,5,2,1
27085009,2,2,1
52018006,1,1,0
75075901,3,5,1
9030021,3,2,1
15013009,1,5,0
26042002,5,4,0
63042017,1,4,0
81147029,2,4,0
11005901,1,10,1
10038012,2,3,0
41044001,4,1,1
27085012,2,1,1
62009021,2,1,0
52018006,1,2,0
75075901,2,1,1
9030021,3,3,1
15013009,1,6,0
82067011,1,1,1
81147029,2,5,0
11005901,2,1,0
10038012,2,4,0
41044001,4,2,1
27085012,2,2,1
62009021,2,2,0
52018006,1,3,0
40045005,1,9,1
75075901,2,2,1
9030021,3,4,1
15013009,4,1,1
82067011,1,2,1
81147029,2,6,1
11005901,2,2,0
10038012,2,5,1
41044001,3,1,1
27085012,2,3,1
62009021,2,3,0
52018006,1,4,0
40045005,1,8,1
75075901,2,3,1
9030021,2,1,1
15013009,4,2,1
82067011,1,3,1
81147001,3,1,0
11005901,2,3,0
10038012,2,6,1
41044001,3,2,0
27085012,2,4,1
62009021,2,4,0
52018006,1,5,1
40045005,1,7,1
75075901,2,4,1
9030021,2,2,1
15013009,4,3,1
82067011,1,4,1
81147001,3,2,0
8020054,2,1,1
10038012,3,1,1
41044001,3,3,1
27085012,2,5,1
62009021,1,1,1
52018006,1,6,1
40045005,1,6,1
75075901,2,5,1
9030021,2,3,1
15013009,4,4,1
82067017,2,1,0
81147001,2,1,0
8020054,2,2,1
10038012,3,2,1
41044001,3,4,0
37018014,1,1,1
27085012,3,1,1
62009021,1,2,1
52072001,1,1,1
40045005,1,5,0
9030021,2,4,1
15013009,3,1,0
82067017,2,2,1
81147001,2,2,0
8020054,2,3,1
10038012,3,3,0
41044001,3,5,0
37018014,1,2,1
27085012,3,2,1
62009023,3,1,1
52072001,1,2,1
40045005,1,4,1
9038010,2,1,0
15013009,3,2,0
82067017,2,3,0
81147001,2,3,0
8020054,2,4,1
10038012,3,4,0
41044001,2,1,1
37018014,3,1,1
27085012,3,3,1
62009023,3,2,1
52072001,1,3,0
56034006,2,1,1
40045005,1,2,0
48011003,1,1,1
9038010,2,2,0
15013009,3,3,0
82067017,2,4,1
81147001,2,4,0
8020054,2,5,1
10006018,4,1,0
41044001,2,2,1
37018014,3,2,1
27085012,1,1,1
62009023,1,1,0
52072001,2,1,1
56034006,2,2,1
40045005,1,3,1
48011003,1,2,1
9038010,2,3,0
15013009,3,4,0
82067017,2,5,0
81147001,2,5,0
8020054,1,1,1
10006018,4,2,0
41044001,2,3,1
37018014,6,1,1
27085012,1,2,1
62009023,1,2,0
52072001,2,2,1
56034006,1,1,1
40045005,1,1,0
48011003,1,3,1
9038010,2,4,0
15013009,3,5,0
82067017,2,6,0
81149014,2,1,0
8020054,1,2,1
10006018,4,3,0
41044001,2,4,1
37018014,6,2,1
27085012,1,3,1
62009023,2,1,0
52072012,3,1,1
56034006,1,2,1
40045005,3,1,1
48011003,1,4,1
9038010,2,5,0
15013009,3,6,0
82067017,3,1,0
81149014,2,2,0
8020054,1,3,1
10006018,4,4,0
41044001,2,5,1
37059001,1,1,1
27085012,1,4,1
62009023,2,2,0
52072012,3,2,1
56034006,1,3,1
40045005,3,2,1
48011016,1,1,1
9038010,2,6,0
15013009,3,7,0
82067017,3,2,1
81149014,3,1,0
8020054,1,4,1
10006018,2,1,0
41044001,1,1,1
37059001,1,2,1
27085012,1,5,0
62009023,3,3,0
52072012,4,1,1
56034006,1,4,1
7040014,1,1,1
48011016,1,2,1
9038010,2,7,0
15013009,3,8,0
82067017,3,3,0
81149014,3,2,0
8020054,1,5,1
10006018,2,2,0
41044001,1,2,1
37059001,4,1,1
27085012,4,1,1
52072012,4,2,1
56034006,1,5,1
7040014,1,2,1
48011016,1,3,1
9038010,2,8,0
15013009,3,9,0
82067017,3,4,1
81149014,3,3,0
8020054,1,6,1
10006018,2,3,0
41044001,1,3,1
37059001,4,2,1
27085012,4,2,1
52072012,2,1,1
56034006,1,6,1
7040014,1,3,0
48011016,1,4,1
9038010,2,9,0
15013009,3,10,0
82067017,3,5,0
81149014,3,4,0
10006018,2,4,0
41044001,1,4,1
37059001,4,3,1
27085012,4,3,1
52072012,2,2,1
56034006,1,7,1
7040014,1,4,0
48011016,1,5,1
9038010,2,10,0
15040029,5,1,0
82067017,3,6,0
81149014,1,1,0
10006018,2,5,0
41069005,3,1,1
37059001,4,4,1
27085012,4,4,1
52072012,1,1,1
56034006,1,8,1
7040012,4,1,1
48011016,1,6,1
9038010,4,1,1
15040029,5,2,0
81149014,1,2,0
10006018,2,6,0
41069005,3,2,1
37059001,3,1,0
27085012,4,5,0
52072012,1,2,1
56034006,4,1,1
7040012,4,2,0
48011016,3,1,1
75033910,1,1,1
9038010,4,2,1
15040029,5,3,0
81149014,1,3,0
10006018,2,7,0
41069005,3,3,1
37059001,3,2,1
27047014,2,1,1
52072012,1,3,1
56034006,4,2,1
7040012,4,3,1
48011016,3,2,1
75033910,1,2,1
9038010,3,1,0
15040029,5,4,0
81084008,2,1,1
16050901,1,1,0
81149014,1,4,0
10006018,5,1,0
41069005,3,4,1
37059001,2,1,0
27047014,2,2,1
52072012,1,4,1
56022014,4,1,0
7040012,4,4,0
48011016,3,3,0
75033910,1,3,1
9038010,3,2,0
15040029,2,1,0
81084008,2,2,1
16050901,1,2,0
81149014,1,5,0
10006018,5,2,0
41069005,3,5,1
37059001,2,2,0
27047014,2,3,1
52072012,1,5,1
56022014,4,2,0
7040012,4,5,0
48011016,3,4,0
75033910,1,4,1
9038010,3,3,1
15040029,2,2,0
81084008,2,3,0
16050055,3,1,1
81149014,1,6,0
10006018,5,3,0
41069005,2,1,1
37019033,1,1,1
27047014,2,4,1
52072033,4,1,1
56022014,3,1,0
7040012,3,1,1
48011016,3,5,1
75075903,1,1,1
9038010,3,4,1
15040029,2,3,0
81084008,2,4,0
16050055,3,2,1
81149007,4,1,1
10006018,5,4,0
41069005,2,2,1
37019033,1,2,1
27047014,2,5,1
52072033,4,2,1
56022014,3,2,0
7040012,3,2,1
48011016,3,6,1
75075903,1,2,0
9038010,1,1,0
21027047,1,1,0
15040029,2,4,0
16050055,2,1,0
81149007,4,2,1
10006018,5,5,0
41069005,2,3,1
37019033,2,1,1
27047014,2,6,1
52072033,2,1,0
56022014,1,1,1
7040012,1,1,1
48011016,3,7,1
75075903,1,3,1
9038010,1,2,0
21027047,1,2,0
15040029,2,5,0
81084008,3,1,1
16050055,2,2,1
81149007,4,3,0
10006018,6,1,0
41069005,2,4,1
37019033,2,2,0
27047014,2,7,1
52072033,2,2,0
56022014,1,2,1
7040012,1,2,1
48011016,3,8,1
75075903,1,4,0
9038007,1,1,1
21027047,1,3,1
15040029,2,6,1
81084008,3,2,1
16050055,2,3,1
81149007,4,4,0
10006018,6,2,0
41069005,1,1,1
34045010,3,1,1
27047014,2,8,1
52072033,2,3,0
56022014,1,3,0
7040012,1,3,1
48011016,3,9,1
75075903,1,5,0
9038007,1,2,1
21027047,1,4,1
15040029,2,7,1
81084008,3,3,0
63042016,2,1,1
81149007,2,1,1
10006018,6,3,0
41069005,1,2,1
34045010,3,2,1
27082900,1,1,0
52072033,2,4,0
56022014,2,1,0
7040011,1,1,0
48011016,2,1,1
75075903,1,6,0
9038007,1,3,1
21027047,2,1,1
15040029,1,1,0
81084008,3,4,0
63042016,2,2,1
81149007,2,2,1
10006018,6,4,0
41069005,1,3,1
34054009,1,1,0
27082900,1,2,0
52072033,2,5,0
56022014,2,2,0
7040011,1,2,0
48011016,2,2,1
75075903,1,7,0
9038007,1,4,1
21027047,2,2,1
15040029,1,2,0
81084008,1,1,1
63042016,1,1,1
81149007,3,1,0
10006018,6,5,0
41069005,1,4,1
34054009,1,2,0
27085900,2,1,1
52072033,2,6,0
56022014,2,3,0
7040011,1,3,1
48011016,2,3,1
75075903,1,8,0
9038007,2,1,1
21027047,3,1,0
15040029,4,1,1
81084008,1,2,1
63042016,1,2,1
81149007,3,2,0
10006018,3,1,1
41069005,1,5,1
34054009,3,1,1
27085900,2,2,1
52072033,1,1,1
56022014,2,4,1
7040011,1,4,1
75075903,2,1,0
9038007,2,2,1
21027047,3,2,0
15040029,4,2,1
63042016,1,3,1
81149007,5,1,0
10006018,3,2,1
41069005,1,6,1
34054009,3,2,1
27085900,3,1,1
52072033,1,2,1
56022014,2,5,1
7040011,1,5,1
75075903,2,2,1
9038007,2,3,1
21027047,4,1,1
15040029,4,3,1
63042016,1,4,1
81149007,5,2,0
10006018,3,3,1
41069005,1,7,1
34054009,2,1,1
27085900,3,2,1
62020011,1,1,1
52072033,1,3,0
56022014,2,6,0
7040011,2,1,0
75075903,2,3,1
9038007,2,4,1
21027047,4,2,1
15040029,3,1,1
63042019,2,1,1
81149007,5,3,0
10006018,3,4,1
41069005,1,8,1
34054009,2,2,1
27085900,1,1,1
62020011,1,2,1
